,Unnamed: 0,x,y,z,color
23,23,12.781356811523436,-5.58477020263672,1.637722849845886,#bfbdb8
25,25,12.202685356140135,5.071119785308838,9.337912559509276,#bdbcbc
65,65,8.355775833129881,9.997697830200195,0.20080524682998652,#cec9d0
68,68,8.695003509521483,1.2901209592819212,9.06288146972656,#7c7369
94,94,7.511302471160888,8.473407745361326,0.8780996799468993,#937171
107,107,10.349353790283203,5.01087760925293,7.135506153106689,#606268
136,136,9.171967506408693,3.1530787944793706,5.810364723205566,#526f8b
194,194,7.2979698181152335,7.8365178108215305,-3.0654065608978267,#a7a6a5
243,243,8.67499828338623,2.2000319957733154,8.414077758789062,#88656b
248,248,12.917479515075685,4.207670211791991,5.198611259460448,#9f8a79
255,255,7.963747978210449,1.495583057403565,1.3291915655136108,#48739e
269,269,12.71262836456299,4.370206832885741,7.794208049774171,#bfc27b
279,279,10.492513656616213,7.047654628753662,7.311236381530763,#d8d9d6
298,298,7.0003447532653835,2.089975357055664,-6.4607887268066415,#b8a9a9
303,303,8.339906692504883,2.5041275024414062,7.617722988128665,#524d5b
318,318,6.8664517402648935,5.305959224700928,3.8513221740722656,#a1343c
349,349,6.641111850738523,7.247535705566406,-2.2423014640808105,#90846a
380,380,9.029603004455566,3.0149414539337163,7.201448917388919,#78827f
503,503,6.965272426605225,7.95478868484497,-2.9864199161529545,#8f969a
535,535,9.681133270263674,4.452588081359862,5.999106407165527,#928e62
538,538,12.689465522766108,4.46563720703125,7.868832111358643,#d0cbce
551,551,16.105602264404293,5.729204177856443,2.875250101089477,#647075
623,623,6.822915077209473,5.33409547805786,3.882753849029541,#3d3e3f
647,647,10.624744415283203,6.2175202369689915,8.209375381469728,#dfe0e2
684,684,6.159516334533691,6.177038192749023,4.39434051513672,#8b787b
710,710,6.509950637817384,6.846657276153564,4.613305568695068,#8c8873
737,737,7.929539680480957,0.7526493668556212,11.38838005065918,#b5c4d4
760,760,6.4811553955078125,6.701451301574707,4.53319787979126,#7f91a1
760,760,6.4811553955078125,6.701451301574707,4.53319787979126,#7f91a1
765,765,9.578886032104492,2.540221214294433,7.476665019989013,#827b59
785,785,8.257959365844728,2.2778632640838623,7.7290196418762225,#6c6864
800,800,10.077022552490234,1.0409564971923828,4.866950511932373,#6e6d6b
813,813,7.183311939239503,5.696658134460449,4.2192206382751465,#a28570
820,820,9.489910125732418,2.006643772125244,8.77034854888916,#624e5b
829,829,9.554358482360842,4.84460973739624,8.815967559814453,#aaa8ab
837,837,8.124419212341309,7.857581615447997,4.3724985122680655,#b0a067
841,841,10.97298812866211,3.6519632339477535,6.318720817565918,#9d9fa0
872,872,7.056715965270997,5.037898540496825,3.8670163154602046,#39393b
887,887,8.490221977233888,8.274168968200684,4.8936028480529785,#afb1b0
889,889,9.338830947875977,2.96523642539978,7.49935007095337,#575d5a
889,889,9.338830947875977,2.96523642539978,7.49935007095337,#575d5a
932,932,12.640755653381348,-5.682096481323241,2.3400807380676274,#7f7f81
979,979,13.290444374084473,2.6521143913269043,8.408714294433594,#76746f
1037,1037,10.811605453491213,6.117842674255371,7.959462642669678,#e1dfd9
1119,1119,10.743436813354492,3.823863506317138,5.914531230926515,#b78154
1182,1182,12.29522037506104,3.1195619106292725,10.38020610809326,#606875
1233,1233,9.93053245544434,1.1579896211624143,6.537924766540527,#6a6a6d
1244,1244,10.408644676208496,0.25734540820121765,5.720186233520508,#27282b
1258,1258,10.701547622680664,1.9652236700057983,6.020912647247314,#363739
1260,1260,9.580709457397461,2.5753049850463867,5.595977306365967,#693135
1270,1270,8.857998847961426,0.9978154897689822,7.214463710784912,#333336
1297,1297,9.099124908447264,0.9857876300811768,7.063577651977536,#445b84
1325,1325,14.090418815612795,-3.7810268402099614,3.8163015842437744,#444541
1342,1342,6.953606128692624,6.327471733093263,3.379828453063965,#515050
1346,1346,8.684268951416014,0.5049288868904114,4.201201438903809,#6b6865
1371,1371,10.384671211242676,5.815279960632324,7.482085227966309,#b1aab0
1406,1406,8.472272872924803,4.593803882598877,4.896126747131348,#846f5b
1460,1460,8.113637924194336,7.96406888961792,4.45635986328125,#728c9b
1487,1487,9.591272354125977,4.842587947845459,8.959728240966797,#bab1b4
1550,1550,7.6671385765075675,0.8876873850822449,1.423092246055603,#4d4d4d
1576,1576,8.804037094116211,2.529170513153076,6.0600495338439915,#7d90bd
1612,1612,5.9615559577941895,8.562306404113768,5.5523033142089835,#bcb8b9
1659,1659,12.015791893005373,3.539210081100464,10.0957670211792,#b57c8b
1660,1660,7.9555816650390625,4.879984855651856,4.806073188781737,#8f6845
1666,1666,11.100874900817873,2.4093470573425284,12.270390510559082,#515358
1681,1681,8.898781776428223,4.452040195465088,9.120276451110842,#b59e64
1681,1681,8.898781776428223,4.452040195465088,9.120276451110842,#b59e64
1719,1719,13.543231010437012,8.244663238525389,2.17242169380188,#7b98ae
1723,1723,10.413252830505373,4.582742691040039,9.895926475524902,#d6d6db
1734,1734,9.120055198669434,0.5471873879432678,8.587409019470215,#9f5556
1742,1742,7.554670333862304,7.5323853492736825,0.842534601688385,#1f2025
1773,1773,9.528174400329588,0.524931252002716,4.3398003578186035,#565654
1784,1784,9.724989891052246,1.4187283515930176,5.631901741027832,#323234
1792,1792,9.952653884887695,0.3660838603973389,4.836409091949463,#414449
1795,1795,9.24193859100342,4.909920692443848,8.552802085876465,#a19ea4
1816,1816,9.552794456481934,7.772321701049805,-2.655773639678955,#666562
1823,1823,12.595696449279785,4.651192665100098,7.981032371520995,#cc8f5a
1875,1875,13.78713607788086,8.594127655029299,2.231982707977295,#d09b9e
1879,1879,12.729860305786133,-5.594881534576416,1.5762364864349363,#b7b8c2
1892,1892,8.04798984527588,7.692201137542722,5.326228618621824,#9aa4a6
1907,1907,16.034673690795902,5.56754732131958,2.1449048519134517,#706274
1912,1912,11.936764717102045,5.990003585815429,9.84701919555664,#cac3c0
1920,1920,6.735320568084718,2.0414106845855717,0.052579469978809364,#aca2a4
1928,1928,9.474578857421877,-0.4529735743999481,6.480751514434815,#212428
1934,1934,8.53176689147949,4.468517303466797,4.40921688079834,#a55a5f
1957,1957,8.395930290222168,4.6172213554382315,4.429330348968506,#845149
2000,2000,16.215450286865234,5.3628411293029785,3.3947696685791016,#8e7c7e
2026,2026,9.439250946044922,0.050563134253025055,4.014294624328612,#666f8c
2036,2036,10.392887115478516,1.658912658691406,5.109142303466797,#4f5468
2036,2036,10.392887115478516,1.658912658691406,5.109142303466797,#4f5468
2070,2070,9.120135307312012,-1.3884525299072263,-1.9109600782394407,#88818b
2128,2128,5.7875213623046875,7.182719230651856,-2.075061559677124,#8d887e
2172,2172,11.312380790710447,5.789360523223878,6.979360580444336,#9a8d7e
2176,2176,10.765055656433104,3.950647354125977,6.249980449676514,#323437
2246,2246,8.785101890563965,-0.0258692242205143,7.157094478607178,#69704b
2261,2261,11.596767425537104,3.9093747138977046,5.223309516906737,#bebcbd
2279,2279,10.066959381103516,7.4806528091430655,-2.217732191085816,#56585b
2314,2314,10.9103422164917,3.6700179576873775,6.054506778717041,#b39da3
2331,2331,9.780935287475586,8.267375946044924,6.994178771972657,#6e6b70
2344,2344,11.03120708465576,8.094903945922853,6.7414703369140625,#bfa7aa
2400,2400,8.488835334777832,9.924076080322266,0.05062298104166985,#d0bc90
2405,2405,8.900383949279785,0.9530150890350338,4.512573719024657,#92949e
2460,2460,7.601031303405763,8.172324180603027,-2.8024766445159908,#938e93
2479,2479,10.524785995483398,0.23443640768527985,5.8624396324157715,#818282
2522,2522,8.773042678833008,-1.0737965106964111,-1.921969056129456,#737376
2546,2546,7.643415451049805,1.5161665678024292,1.1300660371780396,#bd979c
2578,2578,6.7870731353759775,6.119132041931152,3.6291158199310303,#5a4f4f
2587,2587,7.207775115966798,6.856248378753662,3.5799348354339595,#5e5d5f
2606,2606,11.723695755004881,4.6550841331481925,5.489792346954347,#b3b4b9
2606,2606,11.723695755004881,4.6550841331481925,5.489792346954347,#b3b4b9
2667,2667,9.636369705200194,2.424096584320069,8.071003913879393,#92909e
2703,2703,8.286529541015625,9.880254745483398,0.2203323245048523,#786768
2708,2708,13.321595191955565,7.8761305809021,2.138001680374145,#595a5d
2751,2751,16.275571823120114,5.504234313964844,2.105465650558472,#bab37d
2776,2776,10.600752830505373,5.108988285064696,7.6914520263671875,#b79f2a
2796,2796,-3.123772382736206,2.9003133773803715,6.117932796478272,#494427
2802,2802,7.304183959960937,6.503657341003418,1.8872793912887567,#a5665f
2808,2808,8.181171417236326,8.231154441833496,0.534961998462677,#706f6f
2857,2857,6.623778343200684,7.1475553512573216,5.672427177429199,#868a92
2915,2915,16.133792877197266,5.665788650512695,2.906376838684082,#544b50
2945,2945,16.441720962524414,5.1598520278930655,2.079750061035156,#c9c8c7
2954,2954,10.132929801940916,-0.08342778682708737,7.677855968475341,#afa1bb
2965,2965,8.828332901000977,3.495530605316162,6.652928829193113,#494a4c
2972,2972,12.83023166656494,4.504246234893799,4.909462451934815,#beb4bc
2975,2975,7.6464638710021955,2.3268406391143803,-6.1244850158691415,#988f8d
2979,2979,7.761690139770509,8.755683898925781,-0.18924158811569214,#b6ac96
2981,2981,13.274600028991694,1.4631094932556157,8.616849899291992,#787877
3011,3011,12.030356407165526,4.316356182098389,4.520476818084717,#5f605d
3015,3015,12.402658462524412,4.97429084777832,9.054222106933592,#ceced2
3033,3033,8.90156078338623,3.2421491146087646,6.1139616966247585,#294d7f
3036,3036,6.9215760231018075,6.8088364601135245,-0.4833196103572845,#ab997e
3039,3039,10.118762016296383,2.1458957195281982,5.654251575469972,#3b4a59
3042,3042,9.16569232940674,0.2904517650604249,8.231931686401367,#5b5a5f
3068,3068,8.912372589111328,0.8867233395576476,6.791668891906737,#777a7f
3070,3070,10.59846782684326,4.180955410003661,10.092240333557127,#a1a9b3
3137,3137,7.250855445861816,1.783612370491028,-5.795656681060791,#cecdcc
3201,3201,13.546478271484375,8.35844898223877,2.1360204219818115,#6c6e7a
3218,3218,11.360960960388185,2.015394449234009,6.503369331359862,#313131
3247,3247,10.556439399719238,1.1897740364074707,5.085716247558594,#ab884a
3254,3254,9.848030090332033,3.7786917686462402,9.355754852294922,#735c1b
3280,3280,8.5133056640625,4.701012134552002,6.972321033477782,#847fa8
3330,3330,10.166662216186523,-0.04375299066305161,7.7684736251831055,#4c4d52
3345,3345,8.363987922668457,10.069731712341307,0.010227631777524945,#bfaeb3
3361,3361,9.567034721374512,0.2939166128635406,4.229590892791747,#bcaf9f
3383,3383,11.614624977111815,4.836277961730958,5.5782127380371085,#c8c2c4
3405,3405,9.9701509475708,6.390171051025393,17.031982421875,#4c57a7
3419,3419,9.819796562194822,1.6177356243133545,6.225343704223633,#7e7f80
3427,3427,9.642242431640623,2.0218214988708496,6.592053890228272,#928a7d
3436,3436,10.972818374633787,2.3015427589416504,6.763485431671144,#868686
3478,3478,12.806126594543455,4.0434584617614755,4.9779090881347665,#28292a
3481,3481,10.290743827819824,1.072523355484009,4.784985065460205,#8ea3af
3535,3535,5.671069145202638,8.328139305114746,5.298200607299805,#caa87c
3563,3563,7.974064350128173,7.699914932250977,5.220949172973633,#5d5c5c
3566,3566,10.088615417480467,1.403379201889038,4.3694162368774405,#a29485
3566,3566,10.088615417480467,1.403379201889038,4.3694162368774405,#a29485
3598,3598,13.409371376037598,8.437551498413086,2.87371039390564,#7c8288
3608,3608,8.058921813964844,0.19123525917530051,10.73114776611328,#524d51
3625,3625,11.140912055969238,6.184725761413574,5.271645069122314,#999398
3655,3655,10.919172286987305,2.282816171646118,7.0144100189208975,#9799a5
3679,3679,8.589717864990233,9.926330566406248,0.3127050101757049,#527597
3692,3692,11.93820190429688,5.093045234680176,6.139417171478272,#6c795a
3717,3717,15.23624324798584,1.7180845737457278,0.8980798125267027,#424448
3756,3756,12.634560585021973,4.1039814949035645,4.988296985626222,#afaeab
3763,3763,12.7145414352417,2.535398006439209,7.947658538818357,#b6b2a6
3787,3787,12.511380195617678,-5.710204601287843,1.6980828046798708,#616461
3789,3789,15.436866760253908,9.775519371032717,9.335101127624512,#e35f55
3796,3796,8.455483436584473,0.02605314925312996,6.847580432891845,#678090
3834,3834,8.57450771331787,0.15890280902385712,3.8675661087036133,#8988a0
3873,3873,5.7640380859375,8.011491775512694,-3.6245846748352046,#484650
3916,3916,13.661480903625488,1.893698811531067,8.750281333923342,#a9a0a7
3922,3922,9.8505802154541,2.290358304977417,5.6649723052978525,#a9aba7
3941,3941,9.17607116699219,7.87222146987915,-3.3223924636840816,#d6d6d9
3947,3947,8.945889472961426,4.327740192413329,9.264107704162596,#625f68
3965,3965,-1.0928930044174194,7.027679920196532,5.156548976898192,#555b76
3985,3985,7.928992271423341,0.7198424339294432,11.361820220947266,#363739
3992,3992,9.252890586853027,12.197998046875,6.677975654602051,#b2b4ac
4007,4007,15.424433708190913,9.760090827941896,9.333614349365234,#80818d
4052,4052,8.435486793518066,0.03681160882115364,6.83324146270752,#645751
4060,4060,9.109270095825195,-1.28620183467865,-1.8502157926559448,#bbc0d2
4142,4142,11.567462921142573,10.13216495513916,11.248214721679688,#bcbcc7
4171,4171,7.379049777984619,6.667941570281982,1.0412931442260742,#5c524c
4189,4189,9.6914701461792,4.628916263580321,9.156571388244627,#9e5453
4243,4243,9.697124481201172,1.1334824562072754,8.568552017211914,#b5b8c1
4248,4248,8.967671394348145,1.4980841875076292,8.256734848022463,#947b63
4257,4257,9.170001983642578,-1.3729474544525146,-1.8168758153915403,#c4bcb9
4263,4263,8.569239616394043,1.1856709718704226,7.2338128089904785,#393c48
4267,4267,8.385522842407225,8.49777412414551,4.822054862976073,#c3b7b5
4310,4310,7.619404315948486,3.468157052993774,7.04671287536621,#c0c3c7
4312,4312,8.555083274841309,-0.6360765099525452,6.836228370666504,#28272a
4353,4353,9.551353454589844,1.722283363342285,8.619738578796385,#97897d
4357,4357,9.193601608276367,0.4674961566925049,8.331455230712889,#a79e95
4401,4401,7.026713848114013,5.27813959121704,3.9793491363525386,#85858c
4403,4403,5.471761226654054,6.403987407684326,4.688111305236816,#44413b
4406,4406,11.285951614379881,5.75763750076294,6.7960124015808105,#ab6f77
4433,4433,8.167714118957518,2.4059898853302,7.76893663406372,#9b7960
4442,4442,12.629837036132812,-5.7296552658081055,1.8415254354476929,#a2a5b0
4448,4448,13.677085876464846,8.427446365356444,2.271839141845703,#5a5652
4457,4457,-3.137415170669556,2.8852486610412598,6.1333909034729,#6c635a
4466,4466,13.101849555969238,7.111361503601074,11.92123603820801,#433d40
4467,4467,9.807894706726074,5.0481157302856445,6.103565216064452,#bbb7b0
4475,4475,9.708534240722656,-0.16435226798057556,4.0195350646972665,#cecdcc
4487,4487,8.825135231018066,3.234251976013184,8.749492645263668,#576d72
4512,4512,8.391298294067383,1.3065801858901975,1.7887830734252927,#a45957
4530,4530,5.345633506774902,8.284905433654785,5.0165677070617685,#9c7347
4556,4556,9.663671493530273,4.028797149658203,8.378030776977539,#b9b8be
4558,4558,16.183624267578125,4.9789085388183585,2.788609266281128,#898587
4567,4567,8.55128574371338,2.150402545928955,7.515140056610107,#b0b7cc
4569,4569,10.83791732788086,4.657331466674805,9.726858139038084,#975e61
4613,4613,5.729760646820068,6.49699592590332,4.956536769866943,#cbcacd
4644,4644,9.2274112701416,-0.20497415959835047,6.314543724060059,#565556
4647,4647,7.080105781555175,7.470067501068115,-3.5631203651428223,#392b29
4655,4655,10.356640815734863,8.240742683410643,7.2642035484313965,#5b688d
4662,4662,11.59663200378418,1.7579728364944458,6.989245891571046,#797c8a
4666,4666,10.153099060058592,-0.0961965397000313,6.001421928405762,#afa08c
4768,4768,11.282584190368652,0.9903770685195924,7.512117862701416,#5e5548
4863,4863,9.33499526977539,5.1622843742370605,8.601114273071289,#354f6b
4889,4889,13.186562538146973,7.211284637451171,12.016207695007324,#373634
4894,4894,10.939838409423826,7.958670139312744,6.664480209350586,#c4bdb3
4900,4900,8.820023536682129,1.0927381515502927,8.109789848327635,#8aaaa6
4955,4955,6.7872281074523935,1.8798714876174933,0.2845422029495239,#79e1dd
4985,4985,9.664959907531738,1.8767232894897459,6.701064109802246,#d3babb
5000,5000,12.184505462646479,5.0322585105896,9.01882553100586,#726d6f
5008,5008,11.099652290344238,2.7772316932678223,12.17616367340088,#676f72
5030,5030,9.012802124023438,2.093249797821045,6.38998556137085,#7f828a
5044,5044,10.16336917877197,4.044482707977295,5.7781944274902335,#423f41
5048,5048,9.472131729125977,1.9738367795944207,8.882636070251467,#c3c2c8
5124,5124,10.483604431152344,3.7205951213836665,9.599605560302733,#afa4a3
5142,5142,6.197432518005371,8.1103515625,-3.2635278701782213,#9daaa0
5179,5179,8.237561225891112,9.309953689575195,0.7204816341400146,#322f30
5237,5237,9.31107234954834,4.335811138153076,7.7737870216369656,#727aa9
5244,5244,5.523560047149658,8.466954231262207,5.200002193450928,#b1a39d
5260,5260,11.820573806762695,5.057861804962158,6.088423252105713,#c3c4c7
5269,5269,11.067928314208984,3.229966163635253,11.770072937011713,#897672
5272,5272,9.38300323486328,0.6958325505256653,7.938532829284669,#2b2829
5282,5282,6.302093029022218,1.362411618232727,0.6193575859069824,#757478
5303,5303,10.128442764282225,4.104816913604736,5.705670356750488,#635f6e
5336,5336,9.459510803222654,8.358543395996092,-2.63188076019287,#232529
5379,5379,10.221935272216797,1.6627551317214964,9.342945098876953,#604c54
5433,5433,13.473607063293455,1.4370648860931394,8.680942535400389,#8e3239
5438,5438,9.776436805725096,2.8007936477661133,8.269447326660156,#2b2b2f
5503,5503,10.07595920562744,2.75593376159668,4.9051947593688965,#898682
5523,5523,13.4132661819458,8.475895881652832,2.8494691848754883,#c99876
5534,5534,7.6437034606933585,2.239089250564575,-6.0281953811645534,#7b6984
5544,5544,16.0048828125,4.9244437217712385,3.401421070098877,#a58265
5561,5561,6.489392757415772,6.11496639251709,4.178172111511231,#ac8264
5564,5564,10.00759983062744,8.407331466674803,7.069982051849365,#6a6b6d
5574,5574,9.623611450195312,3.878217697143554,9.763441085815428,#716e6b
5654,5654,11.544832229614256,1.8924608230590818,6.883943557739258,#908c8e
5677,5677,13.586556434631348,2.47386360168457,8.795169830322267,#a67c78
5690,5690,8.101040840148924,9.57810878753662,0.11255862563848497,#722b2a
5727,5727,13.107192993164062,4.805476665496825,5.312522888183594,#423838
5740,5740,12.26772689819336,4.261777877807616,4.7879900932312,#b7aaa1
5766,5766,10.456510543823242,4.732081413269042,5.885185241699218,#9b9494
5773,5773,7.5695710182189915,1.6019629240036009,1.0056873559951782,#9e978c
5774,5774,8.097517013549805,-0.9666471481323241,5.88654661178589,#77767e
5787,5787,10.947211265563963,3.3271090984344482,5.648401737213135,#865355
5803,5803,12.524151802062988,4.088913440704347,7.612990856170653,#3b3434
5807,5807,9.776298522949217,5.678633213043213,6.78377342224121,#4b4c4b
5808,5808,8.529886245727539,1.4430072307586668,7.878735065460205,#aeb5b3
5828,5828,11.991161346435545,5.096203804016112,5.8585777282714835,#d29476
5864,5864,8.860905647277832,2.9723191261291517,8.783144950866701,#58585c
5883,5883,9.769258499145508,4.981785774230957,6.089669227600098,#8d8d92
5938,5938,12.316783905029295,3.3508417606353764,10.478278160095217,#948974
6000,6000,13.277234077453615,1.6414949893951416,8.680670738220215,#b9b0b7
6000,6000,13.277234077453615,1.6414949893951416,8.680670738220215,#b9b0b7
6012,6012,12.340428352355955,3.3453044891357417,10.503521919250488,#7c867c
6043,6043,9.035825729370114,0.5002314448356628,8.593527793884277,#5f728f
6063,6063,10.30467414855957,0.8389240503311156,5.031820297241209,#57516f
6063,6063,10.30467414855957,0.8389240503311156,5.031820297241209,#57516f
6083,6083,10.977949142456056,2.673091411590576,7.086594581604004,#9e9ba1
6095,6095,8.317376136779785,9.187242507934569,-0.1098693385720253,#c1c1c8
6201,6201,11.429571151733398,4.054892063140868,9.44504642486572,#5b5958
6219,6219,10.553857803344727,6.592768669128418,7.3213844299316415,#afb8c4
6226,6226,11.921666145324707,3.5658705234527592,9.96407890319824,#a33c43
6257,6257,5.422960281372068,7.935431480407715,-3.974412918090819,#292829
6265,6265,11.883726119995115,5.077808380126954,7.240456581115723,#bda83d
6304,6304,9.686526298522947,5.5263943672180185,6.3820977210998535,#575c60
6308,6308,8.440372467041014,1.5414459705352783,8.20158576965332,#b8babd
6312,6312,11.922569274902346,5.058290958404541,7.0676484107971165,#7382a1
6332,6332,10.720479011535645,5.696633815765381,5.370603561401366,#4e4f53
6365,6365,7.078364849090575,7.596442222595216,-2.6034960746765137,#b8794b
6390,6390,11.54786777496338,2.0227191448211665,6.765250205993652,#5b5e64
6431,6431,13.075119018554688,6.824011802673341,12.153597831726074,#727276
6463,6463,12.749616622924805,4.098292350769042,7.876707553863524,#27282b
6484,6484,10.080365180969238,1.4420456886291504,5.660530567169189,#688ca5
6489,6489,12.019695281982417,4.33051347732544,4.659948825836182,#85898d
6497,6497,8.429968833923342,8.164275169372559,5.263112545013428,#8c8080
6498,6498,7.85551118850708,9.09309673309326,0.10422783344984056,#c6cad3
6508,6508,8.917049407958984,1.2425557374954224,5.193356513977051,#3b3c3c
6519,6519,5.7843914031982395,3.864863872528076,3.3324985504150395,#bbbaa8
6520,6520,7.913254261016845,8.050996780395508,0.36550706624984736,#565561
6537,6537,11.259263038635252,5.764568328857423,6.707929611206057,#84756c
6549,6549,12.515824317932127,-5.715952396392822,1.757297158241272,#5c6575
6557,6557,12.636619567871092,3.446997880935669,8.215706825256348,#b7b2b9
6594,6594,6.005892276763915,4.183689594268799,3.140940427780152,#424448
6629,6629,9.60218143463135,1.3426351547241209,5.877753734588622,#a5a5a6
6633,6633,8.468197822570799,1.477639079093933,6.426363468170166,#57585a
6634,6634,12.075257301330565,3.9328522682189937,7.441333293914798,#585d66
6665,6665,10.905316352844238,2.5780079364776607,12.03543472290039,#abb4c3
6718,6718,8.62968921661377,1.48121702671051,7.933091640472412,#bd9b9f
6745,6745,10.779792785644533,3.429633378982544,5.754661083221436,#51474b
6777,6777,10.775977134704588,2.0513749122619633,5.909983158111572,#d4c4bf
6817,6817,9.528732299804688,1.646522879600525,6.937222957611084,#cec1c5
6859,6859,12.204119682312012,4.508063316345215,6.5643653869628915,#9f9a9c
6886,6886,11.462904930114744,8.220559120178223,7.191943645477295,#a9a89a
6893,6893,11.340675354003904,0.6896467208862305,7.784536361694336,#716a60
6893,6893,11.340675354003904,0.6896467208862305,7.784536361694336,#716a60
6895,6895,9.294089317321776,3.216003179550172,8.339027404785154,#2d2d2d
6952,6952,7.1081953048706055,1.6993716955184934,0.6136977672576904,#8d888e
6961,6961,12.918558120727539,-5.7939786911010716,2.0043549537658687,#65646a
6966,6966,9.797844886779783,4.447367668151856,9.916915893554688,#d5cc9c
6969,6969,9.52189826965332,3.9840345382690425,7.440712928771972,#dcd5d3
6983,6983,8.020578384399412,0.3347739577293396,10.876099586486816,#858fb5
6999,6999,9.551614761352539,3.557082176208496,11.568216323852539,#a8abab
7032,7032,5.372068405151367,8.093374252319336,5.022632122039794,#d3c9c7
7034,7034,12.33839893341064,4.8640241622924805,9.076690673828123,#757d88
7060,7060,7.687818527221679,7.501451492309568,4.1690988540649405,#c1c4cd
7080,7080,9.975851058959961,8.432787895202638,7.36467981338501,#656b77
7086,7086,5.603188037872314,8.045445442199707,5.217111110687257,#332e2f
7125,7125,9.620978355407717,0.14757432043552401,4.20711612701416,#cec9c3
7131,7131,8.35872745513916,8.49803352355957,0.7764382362365722,#807c7d
7170,7170,16.123739242553707,5.662931442260742,2.94221568107605,#6176a0
7170,7170,16.123739242553707,5.662931442260742,2.94221568107605,#6176a0
7209,7209,8.568999290466305,0.2483924627304077,3.938867330551147,#773f65
7262,7262,9.904417991638184,3.827703714370728,8.16338062286377,#7f7479
7342,7342,8.47409725189209,8.661808967590332,0.5001540780067444,#4f4f62
7360,7360,5.253053188323976,8.216090202331545,4.923799514770508,#ccadb4
7367,7367,-2.973144054412842,3.0642602443695064,5.953598499298098,#583038
7415,7415,9.185639381408693,0.8060078620910643,4.72688102722168,#a79c8f
7417,7417,5.510991573333741,6.642073154449463,5.724220275878905,#605c55
7435,7435,10.165822982788084,4.783199787139892,6.017895221710205,#c0bcb2
7450,7450,8.717359542846678,2.0108799934387203,9.157655715942383,#999982
7461,7461,5.714421272277832,6.348466873168943,4.5994296073913565,#83817c
7462,7462,8.393340110778809,8.521712303161621,4.828956604003905,#4d4545
7477,7477,9.603713035583496,3.6848185062408447,9.520830154418944,#898a84
7481,7481,9.367361068725586,4.797393321990967,6.774783134460449,#94939f
7482,7482,5.461434841156006,6.82635259628296,5.963478088378905,#969395
7499,7499,8.330245018005371,9.82045078277588,-0.1393977254629135,#363535
7520,7520,9.287118911743164,2.164890050888061,7.698128700256348,#373836
